Column1,Column2,Column3,Sentimento
Mon Sep 27 19:01:30 +0000 2021,[1442565077991821314],"@folha Corrigindo... ""Nem Bolsonaro nem Lula"" diz 1/4 do eleitorado segundo pesquisas. Sendo que um pouco mais de 1/8 pretende em voltar em algum nome que não seja Lula ou Bolsonaro.",
Mon Sep 27 19:01:35 +0000 2021,[1442565095935066124],"O PSOL decidiu que não apresentará pré-candidatura à Presidência da República em 2022. A decisão foi tomada no congresso nacional do partido, realizado neste fim de semana.  No momento, a pauta prioritária da legenda é o impeachment de Jair Bolsonaro.  https://t.co/lqBlDTP2LZ https://t.co/Xi44m0AAPX",
Mon Sep 27 19:01:38 +0000 2021,[1442565109512036354],"Mil dias de governo Bolsonaro. Mil dias de aprofundamento da fome, de aumento da violência contra mulheres e LGBTs, mil dias de preços mais altos na conta de luz e na cesta básica, mil dias de salário desvalorizado. Estou esquecendo de mais alguma coisa?",
Mon Sep 27 19:01:39 +0000 2021,[1442565115744854021],"@fisiconabolsa @HerculanoHoe @mandetta Eu nem gosto de Mandeta, mas a hipocrisia consiste em cobrar isso dele quando se lambe o chão pra Bolsonaro passar, Bolsonaro que disse que era só gripezinha e que n se preocupava q tinha histórico de atleta",
Mon Sep 27 19:01:42 +0000 2021,[1442565126092115973],I think it’s so cool that the notion of “international pariah” gained a new meaning now that Bolsonaro acted as a literal epidemiological threat to other heads of state in New York,
Mon Sep 27 19:01:52 +0000 2021,[1442565169964535809],"#TaCaroCulpaDoBolsonaro GOVERNO BOLSONARO: 1000 DIAS DE GENOCÍDIO, ECOCÍDIO, ROUBALHEIRA, DESTRUIÇÃO, INCÊNDIOS, APAGÃO, FOME, MISÉRIA, DESEMPREGO, INFLAÇÃO, CORPORATIVISMO, FAKE NEWS, DISSEMINAÇÃO DE ÓDIO, GOLPES E MAIS GOLPES SOBRE O POVO BRASILEIRO! NINGUÉM AGUENTA MAIS!!! https://t.co/FKS3KNFYZk",
Mon Sep 27 19:01:58 +0000 2021,[1442565193045790721],"@CarlosMottaCast @cabecadiego @Rconstantino Kkkkk você deve estar de sacanagem os cara põe sigilo em tudo, no começo mexeu até o coaf, Flávio Bolsonaro entrou com mais de 10 pedidos de foro privilegiado nas investigações, desonestidade ou burrice?",
Mon Sep 27 19:02:03 +0000 2021,[1442565216668033025],"Quando você ver esse homem se expressando assim, cuidado, não pense que é boa fé. Sempre foi parceiro do Lula, sabendo que não tira voto de Bolsonaro agora ataca o amigo sempre que pode. É uma cascavel pronta a dá o bote.",
Mon Sep 27 19:02:07 +0000 2021,[1442565232665186304],"@MiriamTaokei100 @MiriamTaokei100  Bolsonaro corrupto! Sim! É possível chamá-lo de corrupto ,só não é possível dizer que vc é gente, gado não fala.",
Mon Sep 27 19:02:16 +0000 2021,[1442565271554719745],@misioprogre Creo genuinamente que la ultraderecha estilo Bolsonaro es una fuerza necesaria para mantener la democracia en Latinoamérica y evitar que el globalismo antifamilia nos quite los valores tradicionales,
Mon Sep 27 19:02:18 +0000 2021,[1442565276998979589],Faltam 5 dias para os atos do dia 2. Mobilizar a classe trabalhadora contra as reformas neoliberais de Bolsonaro e da direita golpista! Todos às ruas pelo #ForaBolsonaroETodosOsGolpistas e por #LulaPresidente. @PCO29,
Mon Sep 27 19:02:26 +0000 2021,[1442565309680869391],"@FernandoKuhn4 @EduardoLeite_ Se com todos aumentos o gado segue babando o Bolsonaro e terceireizando a culpa pra A ou B menos pra ele, acorda!!",
Mon Sep 27 19:02:28 +0000 2021,[1442565321684967429],"@JManjador @_mc_fly85 @Ricknense @Lets_Dex quem sabe é você joselito. Bolsonaro é igual ou pior, aham, continua nessa, anula o voto e depois sai do país pq vai ser a venezuela 3.",
Mon Sep 27 19:02:31 +0000 2021,[1442565330765746179],"@KimKataguiri Bolsonaro te deu comida, casa e hj vc um HIPÓCRITA, IDIOTA vem evacuando pela boca falando mal.  Estelionatário é VC e TODA sua CORJA MALDITA.  Vc é uma VERGONHA na classe humana.",
Mon Sep 27 19:02:33 +0000 2021,[1442565342992158723],"Enquanto os esquerdistas chamam o presidente Bolsonaro de feio, Agricultores do Projeto Baixo de Irecê/BA recebem 1ª parcelas de financiamento para a produção agrícola ... https://t.co/AgwNTdp9HV via @YouTube",
Mon Sep 27 19:02:35 +0000 2021,[1442565350697193478],@PitomboC @jairbolsonaro Eleito em 2023 ele não cederá a qualquer desvio. Por respeitar profundamente os outros poderes e a liberdade dos seus papéis ele não intervirá no STF e nem no Congresso. Se o acordo for sabotado Bolsonaro deve ter uma saída. A cor,
Mon Sep 27 19:02:36 +0000 2021,[1442565354786488322],"@UOLNoticias Bolsonaro...Agora, achando que irão acreditar em sua mudança! Está com um novo discurso ""Bolsonaro paz e amor!""... Quem não o conhece que o compre! Não engana mais não, Bolsonaro!!!",
Mon Sep 27 19:02:36 +0000 2021,[1442565355025612800],"@Steve_Banannon @GostosaoPirata @Lets_Dex Vota no PT então. O que mais quero é que cês votem no Lula... é isso.  Bolsonaro é frouxo, não votem nele. Ajudem a tirar ele do poder.",
Mon Sep 27 19:02:40 +0000 2021,[1442565370196463618],"Boatos de que estão articulando a ida do Bolsonaro para o PTB, e a tal da nova política hein ??? Já podemos imaginar a chapa BBJ ? Bolsonaro e Bob Jeff.",
Mon Sep 27 19:02:42 +0000 2021,[1442565376701657089],"@ricardojgomes @cazuzatrombone Moradia dada em programas criados por governos anteriores, distribuição de água com programas hídricos criados criados por governos anteriores. Aqui vc não se cria, perfil inautêntico. De cada dez brasileiros, dez não votam ",
Mon Sep 27 19:02:42 +0000 2021,[1442565377674948608],O mundo inteiro está se perguntando: como pode o presidente Bolsonaro não ser infectado pelo vírus se ainda não se vacinou? E como os que estavam com ele em NY mesmo vacinados foram infectados? Será que a ciência pode nos explicar?,
Mon Sep 27 19:02:43 +0000 2021,[1442565380778729472],Un polémico ensayo clínico y la ocultación de fallecidos: cómo los medicamentos sin eficacia contra el covid-19 salpican al Gobierno de Bolsonaro - RT https://t.co/bNxolFI0vE #,
Mon Sep 27 19:02:44 +0000 2021,[1442565387711811586],"Gente olha só, eu não gosto nem do Bolsonaro e nem do Lula. Ainda assim levanto a bandeira lula 2022 porque acredito que ele seja a única pessoa capaz de vencer o Bolsonaro. E mesmo acreditando que o intuito dos dois seja o mesmo( = foder o pobre brasileiro) acredito também que",
Mon Sep 27 19:02:45 +0000 2021,[1442565389578227715],"Lula é muito melhor q o imbecil do Bolsonaro porque ele ao menos finge. Porém não deixo de ampliar que eu em qualquer outro cenário político, sem dúvidas não votaria e apoiaria ele.",
Mon Sep 27 19:02:52 +0000 2021,[1442565419957727232],Esse Governo Fascista de Bolsonaro tá ferrando comunidades Indígenas igual a Ditadura Militar (da qual ele ama o período).,
Mon Sep 27 19:02:59 +0000 2021,[1442565451851055112],Creo genuinamente que la ultraderecha estilo Bolsonaro es una fuerza necesaria para mantener la democracia en Latinoamérica y evitar que el globalismo antifamilia nos quite los valores tradicionales,
Mon Sep 27 19:03:09 +0000 2021,[1442565491864653827],@JornalismoWando @CNNBrasil Querem de novo fomentar o ódio a política para colocar Bolsonaro ou semelhantes no poder! A grande mídia continua fascista!,
Mon Sep 27 19:03:15 +0000 2021,[1442565518276239363],"@ViniWnz @Isa46743523 @MariaAn22032845 @Ana27281122 @o_antagonista Bolsonaro não é cristão, Bolsonaro só começou a falar em deus após a campanha para eleição justamente para conseguir voto de jumentos como você.",
Mon Sep 27 19:03:17 +0000 2021,[1442565523871502339],"@BolsonaroSP @profpaulamarisa E ainda teve o disparate de colocar a falta de água e a crise daí decorrente no governo Bolsonaro  como se o MITO tivesse acesso direto com São Pedro e não estivesse jogando essa ""aproximação"" em nosso favor.",
Mon Sep 27 19:03:17 +0000 2021,[1442565524483829760],"@Rconstantino A culpa de Bolsonaro é ficar tratando o coronavírus como se fosse uma gripezinha, não apresentar as reformas estruturais, só falar bobagens e não descer do palanque. Se isso for ser um presidente até você @Rconstantino é muiiiito melhor que ",
Mon Sep 27 19:03:31 +0000 2021,[1442565585804546051],"@RaquelStasiaki Bolsonaro merece juntamente com seus Ministros e Presidentes das Estatais nosso respeito, agradecimento e admiração por esses mil dias.",
Mon Sep 27 19:03:33 +0000 2021,[1442565593371054081],@SouOLuis_ Todo dia um imbecil comparando governo Bolsonaro a governos de esquerda.  Depois tá confuso sobre como pode tanto pobre votar na direita.,
Mon Sep 27 19:03:38 +0000 2021,[1442565612446777347],"@jandira_feghali #1000DiasSemCorrupcao Olha o povo, há três semanas nas ruas, tristes pelos 1000 dias de  governo do Bolsonaro. Vcs querem que não acreditemos em nossos olhos e sim nas narrativas desta esquerda podre e corrompida na qual vc está inserida?",
Mon Sep 27 19:03:42 +0000 2021,[1442565628980719618],Ciro Gomes é a caricatura mal acabada do PT. Se cruzar Bolsonaro com Lula nasce Ciro Gomes. Tão mala quanto o Lula e tão ditador quanto o Bolsonaro.,
Mon Sep 27 19:03:48 +0000 2021,[1442565654800834566],"@Kotonoaware @____W00dst0ck__ @cyrusafa mesada não sei, mas sei que o governo Bolsonaro destinou 4.6 milhões do Fundo Nacional de Cultura para um projeto do Renan Bolsonaro chamado ""Casinha Games""",
Mon Sep 27 19:03:51 +0000 2021,[1442565668449161216],@izzynobre @allanldsantos Meu amigo... O cara quer fazer uma enquete onde bolsonaristas não podem votar no Bolsonaro pra provar pra sua bolha que está certo. Mano tira o Bolsonaro e coloca lula e Ciro aí vc tem o resultado que quer sem impedir os outros d,
Mon Sep 27 19:03:54 +0000 2021,[1442565678838386689],"@conterranneo @mvog22 @RicaPerrone Ciro Gomes e Lula são os piores candidato para ser ter como substituto de Bolsonaro. Ciro é autoritário, agride aqueles que discordar dele. E possui mais de 70 processos somente no Ceará e se for pesquisar mais a fundo c",
Mon Sep 27 19:03:54 +0000 2021,[1442565681829007367],,
Mon Sep 27 19:04:02 +0000 2021,[1442565712539705347],"A natureza manda sinais.É o prenúncio do #nazismo.  #desmatamento causa a desertificação que traz tempestades de poeira transformando o dia em noite. #Bolsonaro está dizimando as florestas, os indígenas, a #democracia. #ForaBolsonaro #haboob #tempestadedeareia #BolsonaroNaziRaus",
Mon Sep 27 19:04:06 +0000 2021,[1442565732273885188],"@CristianeBomf11 @cinefilo_K Bolsonaro derreteu por causa de inflaçao e preços das coisas, essa posiçao dele é de fevereiro. Se olhar as mais recentes, ele fala de segundo turno contra lula. Mas a anterior fazia sentido tambem, ja que em 2018 o pt perdeu ",
Mon Sep 27 19:04:11 +0000 2021,[1442565752091992065],O veto de Bolsonaro ao PL 823 contra a fome e pela produção de alimentos é mais um ataque ao povo. Mas o Congresso pode derrubar o veto  #DerrubaVetoPL823 #PL823ContraFome,
Mon Sep 27 19:04:12 +0000 2021,[1442565755418157057],"@camabap @JanainaDoBrasil Bolsonaro, não vacinado, está negativo. Queiroga, Pedro Guimarães, Thereza Cristina, todos vacinados, pegaram covid na viagem aos EUA. Como vc explica a sua argumentação?",
Mon Sep 27 19:04:13 +0000 2021,[1442565759436271618],O que as mulheres negras e periféricas acham do Governo de Bolsonaro? O Nós colou no portão e vocês podem saber o que elas acham no Conversa de Portão:  https://t.co/fyLs32mXUT,
Mon Sep 27 19:04:34 +0000 2021,[1442565846895939588],"Que Deus proteja essa criança não tem culpa nenhuma de ter dois pais IRRESPONSÁVEIS! ""Mulher e filha de Eduardo Bolsonaro testam positivo para covid."" Veja mais no UOL. Acesse: https://t.co/xqNHXmUBSt",
Mon Sep 27 19:04:38 +0000 2021,[1442565866365747209],"@tuca_nos @DeLucas8201 @RicaPerrone Ciro Gomes e Lula são os piores candidato para ser ter como substituto de Bolsonaro. Ciro é autoritário, agride aqueles que discordar dele. E possui mais de 70 processos somente no Ceará e se for pesquisar mais a fundo ",
Mon Sep 27 19:04:49 +0000 2021,[1442565909466402816],"Como implodir uma pátria, como destruír o seu próprio país, vocês sabem como isso pode ser possível?  Perguntem aos Bolsonaristas, e ao próprio Bolsonaro.  Chega de merda.  FORA BOLSONARO.",
Mon Sep 27 19:04:54 +0000 2021,[1442565930471493635],"@FenixIronico @cristinagraeml Sim flamingo das cinzas, o país não avança porque pessoas cruzam o dedinho e prometem raspar o cabelo caso Bolsonaro caia...  Vamos fazer uma grande ôla patriótica de norte a sul 3 vezes por semana que o país decola",
Mon Sep 27 19:04:55 +0000 2021,[1442565938226753538],@AGMartins3 @alexandregarcia @CNNBrasil Eu achava que a CNN era a única emissora que falava mais verdade sobre o Brasil e o presidente Bolsonaro. E derepente demitir Alexadre Garcia? Uma baixaria. Deve ter entrado muito dinheiro para calar Garcia de falar,
Mon Sep 27 19:05:01 +0000 2021,[1442565963749154817],@jairbolsonaro @JusticaGovBR @andersongtorres Bolsonaro o povo ta com fome deixe de ficar postando coisa de policia vocr e presidente nao e bloqueiro nao,
Mon Sep 27 19:05:03 +0000 2021,[1442565970829225984],Cantora tr4ns queima bandeira do Brasil em show: Plateia disparou xingamentos contra Bolsonaro durante vandalização da bandeira https://t.co/h807Q9dHss https://t.co/f39KwjQHrs,
Mon Sep 27 19:05:06 +0000 2021,[1442565983399518208],"Com Bolsonaro #1000DiasSemCorrupcao enquanto luladrão vulgo nine, será lembrado como o maior larápio de tds os tempos, condenado, preso e solto pela canetada dos seus afilhados, utilizando prisão só após transitado e julgado em 4a instância q apenas o Brasil tem, o eterno ladrão",
Mon Sep 27 19:05:06 +0000 2021,[1442565984137535491],"Me encantan cdo fanáticos de Kast me sacan esto (que fue un montaje y celada de MEO y sus gente).. Demuestra que son iguales. La tribu de Kast es el peor pinochetismo imaginable.. Uno que se siente envalentonado con Trump, Bolsonaro, Millei, VOX y que no dimensionan su reflujo",
Mon Sep 27 19:05:09 +0000 2021,[1442565996502421504],Queria lembrar ao governador @costa_rui que Bolsonaro vai pra Bahia aglomerar sem máscara e infectar o povo de Teixeira de Freitas... É muito importante multar e processar o vagabundo por crimes contra a saúde pública por disseminação do vírus.,
Mon Sep 27 19:05:16 +0000 2021,[1442566026017841160],"@PtistaDebochado Extremamente contraditório criticar o Bolsonaro e apoiar a CBF e essa Seleção corrompida e podre do Brasil. Não deveria torcer nas como a hipocrisia eh a estampa do brasileiro, vc vai seguir publicando essas bobagens.",
Mon Sep 27 19:05:17 +0000 2021,[1442566027716411392],"@Meninomaiki @anthonymundiny @prepuciopodre @_h4_cke0_polite @ChamaATravestis Bolsonaro passa em 22 ou 26, a imagem da bandeira queimada, não.  A bandeira do Brasil não representa o governo Bolsonaro, quem acha isso tá fazendo hora extra no mundo até os 3",
Mon Sep 27 19:05:31 +0000 2021,[1442566088668090369],Faltam 5 dias para os atos do dia 2. Mobilizar a classe trabalhadora contra as reformas neoliberais de Bolsonaro e da direita golpista! Todos às ruas pelo #ForaBolsonaroETodosOsGolpistas e por #LulaPresidente. @PCO29,
Mon Sep 27 19:05:31 +0000 2021,[1442566088722575360],Faltam 5 dias para os atos do dia 2. Mobilizar a classe trabalhadora contra as reformas neoliberais de Bolsonaro e da direita golpista! Todos às ruas pelo #ForaBolsonaroETodosOsGolpistas e por #LulaPresidente. @PCO29,
Mon Sep 27 19:05:40 +0000 2021,[1442566125053571072],"MENTIRA TEM PERNA CURTA.......Via @estadao: Após dizer que acabou com corrupção, Bolsonaro cita 'problemas em ministérios' -  https://t.co/r2m6Btg8sx",
Mon Sep 27 19:05:51 +0000 2021,[1442566171283402753],,
Mon Sep 27 19:05:52 +0000 2021,[1442566175184064520],"@UOLNoticias Presidentes da Rússia e Áustria imitam Bolsonaro e comem na rua. Agora me explique: Por que o único NÃO vacinado( Bolsonaro) não pegou covid na COVILÂNDIA, Nova Iorque?....kkkkkk",
Mon Sep 27 19:05:58 +0000 2021,[1442566200362471424],@CNNBrasil CNN joga essa aí prós burros dos Bolsominions que não sabem nem contar. Agora manda o quanto Bolsonaro tira de dinheiro público na rachadinha!,
Mon Sep 27 19:05:59 +0000 2021,[1442566205059977217],,
Mon Sep 27 19:06:00 +0000 2021,[1442566209820561411],"São 1001 dias sem corrupção no governo federal. Presidente Bolsonaro não roubar nem deixa roubar...  Mídia tóxica criminosa, aponte e prove que existe corrupção. https://t.co/zx6RVCLd43",
Mon Sep 27 19:06:03 +0000 2021,[1442566219664613388],"@Delvair40693184 Boa tarde querida Delvair!! Bolsonaro TENTOU colocar o gigante de joelhos, mas nós somos a resistência e não vamos deixar!!!  #ForaBolsonaro  #1000DiasDeMentiras https://t.co/qkJnO1beLb",
Mon Sep 27 19:06:03 +0000 2021,[1442566222793646080],@jdoriajr Ao contrário do Doria a família Bolsonaro rouba parte dos salarios de seus funcionarios nos gabinetes.  Lula rouba a petrobras é afins...,
